Source,CH1
Second,Volt
 0.46896000000,9.80000,
 0.46903996875,9.80000,
 0.46912000000,9.80000,
 0.46920000000,9.80000,
 0.46927996875,9.80000,
 0.46936000000,9.80000,
 0.46943996875,9.80000,
 0.46952000000,9.80000,
 0.46960000000,9.80000,
 0.46967996875,9.80000,
 0.46976000000,9.80000,
 0.46984000000,9.80000,
 0.46991996875,9.80000,
 0.47000000000,9.80000,
 0.47008000000,9.80000,
 0.47015996875,9.80000,
 0.47024000000,9.80000,
 0.47032000000,9.80000,
 0.47039996875,9.80000,
 0.47048000000,9.80000,
 0.47056000000,9.80000,
 0.47063996875,10.00000,
 0.47072000000,9.80000,
 0.47079996875,9.80000,
 0.47088000000,10.00000,
 0.47096000000,9.80000,
 0.47103996875,9.80000,
 0.47112000000,10.00000,
 0.47120000000,9.80000,
 0.47127996875,10.00000,
 0.47136000000,9.80000,
 0.47144000000,9.80000,
 0.47151996875,9.80000,
 0.47160000000,9.80000,
 0.47168000000,9.80000,
 0.47175996875,10.00000,
 0.47184000000,10.00000,
 0.47191996875,9.80000,
 0.47200000000,9.80000,
 0.47208000000,10.00000,
 0.47215996875,10.00000,
 0.47224000000,10.00000,
 0.47232000000,9.80000,
 0.47239996875,9.80000,
 0.47248000000,9.80000,
 0.47256000000,10.00000,
 0.47263996875,10.00000,
 0.47272000000,10.00000,
 0.47280000000,10.00000,
 0.47287996875,9.80000,
 0.47296000000,10.00000,
 0.47304000000,10.00000,
 0.47311996875,9.80000,
 0.47320000000,10.00000,
 0.47327996875,9.80000,
 0.47336000000,10.00000,
 0.47344000000,10.00000,
 0.47351996875,10.00000,
 0.47360000000,10.00000,
 0.47368000000,9.80000,
 0.47375996875,9.80000,
 0.47384000000,9.80000,
 0.47392000000,9.80000,
 0.47399996875,10.00000,
 0.47408000000,10.00000,
 0.47416000000,10.00000,
 0.47423996875,9.80000,
 0.47432000000,10.00000,
 0.47439996875,10.00000,
 0.47447996875,9.80000,
 0.47456000000,9.80000,
 0.47463996875,10.00000,
 0.47472000000,10.00000,
 0.47480000000,10.00000,
 0.47487996875,10.00000,
 0.47496000000,10.00000,
 0.47504000000,10.00000,
 0.47511996875,10.00000,
 0.47520000000,10.00000,
 0.47528000000,10.00000,
 0.47535996875,9.80000,
 0.47544000000,9.80000,
 0.47552000000,10.00000,
 0.47559996875,9.80000,
 0.47568000000,10.00000,
 0.47575996875,9.80000,
 0.47584000000,9.80000,
 0.47592000000,10.00000,
 0.47599996875,9.80000,
 0.47608000000,10.00000,
 0.47616000000,10.00000,
 0.47623996875,9.80000,
 0.47632000000,9.80000,
 0.47640000000,9.80000,
 0.47647996875,10.00000,
 0.47656000000,9.80000,
 0.47664000000,10.00000,
 0.47671996875,9.80000,
 0.47680000000,9.80000,
 0.47687996875,9.80000,
 0.47695996875,9.80000,
 0.47704000000,9.80000,
 0.47711996875,10.00000,
 0.47720000000,9.80000,
 0.47728000000,9.80000,
 0.47735996875,9.80000,
 0.47744000000,9.80000,
 0.47752000000,10.00000,
 0.47759996875,9.80000,
 0.47768000000,10.00000,
 0.47776000000,10.00000,
 0.47783996875,9.80000,
 0.47792000000,9.80000,
 0.47800000000,10.00000,
 0.47807996875,9.80000,
 0.47816000000,9.80000,
 0.47823996875,9.80000,
 0.47832000000,9.80000,
 0.47840000000,9.80000,
 0.47847996875,9.80000,
 0.47856000000,9.80000,
 0.47864000000,9.80000,
 0.47871996875,9.80000,
 0.47880000000,9.80000,
 0.47888000000,10.00000,
 0.47895996875,10.00000,
 0.47904000000,9.80000,
 0.47912000000,9.80000,
 0.47919996875,9.80000,
 0.47928000000,9.80000,
 0.47936000000,10.00000,
 0.47943996875,9.80000,
 0.47952000000,9.80000,
 0.47959996875,9.80000,
 0.47968000000,9.80000,
 0.47976000000,9.80000,
 0.47983996875,9.80000,
 0.47992000000,10.00000,
 0.48000000000,10.00000,
 0.48007996875,9.80000,
 0.48016000000,10.00000,
 0.48024000000,10.00000,
 0.48031996875,9.80000,
 0.48040000000,9.80000,
 0.48048000000,9.80000,
 0.48055996875,10.00000,
 0.48064000000,9.80000,
 0.48071996875,10.00000,
 0.48079996875,10.00000,
 0.48088000000,9.80000,
 0.48095996875,10.00000,
 0.48104000000,9.80000,
 0.48112000000,9.80000,
 0.48119996875,9.80000,
 0.48128000000,10.00000,
 0.48136000000,9.80000,
 0.48143996875,9.80000,
 0.48152000000,9.80000,
 0.48160000000,9.80000,
 0.48167996875,9.80000,
 0.48176000000,9.80000,
 0.48184000000,9.80000,
 0.48191996875,9.80000,
 0.48200000000,10.00000,
 0.48207996875,10.00000,
 0.48216000000,9.80000,
 0.48224000000,9.80000,
 0.48231996875,9.80000,
 0.48240000000,9.80000,
 0.48248000000,9.80000,
 0.48255996875,10.00000,
 0.48264000000,10.00000,
 0.48272000000,9.80000,
 0.48279996875,9.80000,
 0.48288000000,10.00000,
 0.48296000000,9.80000,
 0.48303996875,10.00000,
 0.48312000000,9.80000,
 0.48319996875,9.80000,
 0.48327996875,9.80000,
 0.48336000000,9.80000,
 0.48343996875,9.80000,
 0.48352000000,9.80000,
 0.48360000000,10.00000,
 0.48367996875,9.80000,
 0.48376000000,9.80000,
 0.48384000000,9.80000,
 0.48391996875,9.80000,
 0.48400000000,9.80000,
 0.48408000000,9.80000,
 0.48415996875,9.80000,
 0.48424000000,9.80000,
 0.48432000000,9.80000,
 0.48439996875,9.80000,
 0.48448000000,9.80000,
 0.48455996875,9.80000,
 0.48464000000,9.80000,
 0.48472000000,9.80000,
 0.48479996875,10.00000,
 0.48488000000,9.80000,
 0.48496000000,9.80000,
 0.48503996875,9.80000,
 0.48512000000,9.80000,
 0.48520000000,10.00000,
 0.48527996875,9.80000,
 0.48536000000,9.80000,
 0.48544000000,9.80000,
 0.48551996875,9.80000,
 0.48560000000,9.60000,
 0.48567996875,9.20000,
 0.48575996875,8.80000,
 0.48584000000,8.40000,
 0.48591996875,7.80000,
 0.48600000000,7.20000,
 0.48608000000,6.20000,
 0.48615996875,5.40000,
 0.48624000000,4.40000,
 0.48632000000,3.40000,
 0.48639996875,2.00000,
 0.48648000000,0.60000,
 0.48656000000,-0.80000,
 0.48663996875,-2.40000,
 0.48672000000,-4.00000,
 0.48680000000,-5.80000,
 0.48687996875,-7.80000,
 0.48696000000,-9.60000,
 0.48703996875,-9.60000,
 0.48712000000,-9.60000,
 0.48720000000,-9.60000,
 0.48727996875,-9.60000,
 0.48736000000,-9.60000,
 0.48744000000,-9.60000,
 0.48751996875,-9.60000,
 0.48760000000,-9.60000,
 0.48768000000,-9.60000,
 0.48775996875,-9.60000,
 0.48784000000,-9.60000,
 0.48792000000,-9.60000,
 0.48799996875,-9.60000,
 0.48808000000,-9.60000,
 0.48815996875,-9.80000,
 0.48823996875,-9.60000,
 0.48832000000,-9.80000,
 0.48839996875,-9.80000,
 0.48848000000,-9.80000,
 0.48856000000,-9.80000,
 0.48863996875,-9.60000,
 0.48872000000,-9.80000,
 0.48880000000,-9.80000,
 0.48887996875,-9.60000,
 0.48896000000,-9.80000,
 0.48904000000,-9.60000,
 0.48911996875,-9.80000,
 0.48920000000,-9.80000,
 0.48928000000,-9.80000,
 0.48935996875,-9.80000,
 0.48944000000,-9.80000,
 0.48951996875,-9.80000,
 0.48959996875,-9.80000,
 0.48968000000,-9.80000,
 0.48975996875,-9.80000,
 0.48984000000,-9.80000,
 0.48992000000,-9.80000,
 0.48999996875,-9.80000,
 0.49008000000,-9.80000,
 0.49016000000,-9.80000,
 0.49023996875,-9.80000,
 0.49032000000,-9.80000,
 0.49040000000,-9.80000,
 0.49047996875,-9.80000,
 0.49056000000,-9.80000,
 0.49064000000,-9.80000,
 0.49071996875,-9.80000,
 0.49080000000,-9.80000,
 0.49087996875,-9.80000,
 0.49096000000,-9.80000,
 0.49104000000,-9.80000,
 0.49111996875,-9.80000,
 0.49120000000,-9.80000,
 0.49128000000,-9.80000,
 0.49135996875,-9.80000,
 0.49144000000,-9.80000,
 0.49152000000,-9.80000,
 0.49159996875,-9.80000,
 0.49168000000,-9.80000,
 0.49176000000,-9.80000,
 0.49183996875,-9.80000,
 0.49192000000,-9.80000,
 0.49199996875,-9.80000,
 0.49207996875,-9.80000,
 0.49216000000,-9.80000,
 0.49223996875,-9.80000,
 0.49232000000,-9.80000,
 0.49240000000,-9.80000,
 0.49247996875,-9.80000,
 0.49256000000,-9.80000,
 0.49264000000,-9.80000,
 0.49271996875,-9.80000,
 0.49280000000,-9.80000,
 0.49288000000,-9.80000,
 0.49295996875,-9.80000,
 0.49304000000,-9.80000,
 0.49312000000,-9.80000,
 0.49319996875,-9.80000,
 0.49328000000,-9.80000,
 0.49335996875,-9.80000,
 0.49344000000,-9.80000,
 0.49352000000,-9.80000,
 0.49359996875,-9.80000,
 0.49368000000,-9.80000,
 0.49376000000,-9.80000,
 0.49383996875,-9.80000,
 0.49392000000,-9.80000,
 0.49400000000,-9.80000,
 0.49407996875,-9.80000,
 0.49416000000,-9.80000,
 0.49424000000,-9.80000,
 0.49431996875,-9.80000,
 0.49440000000,-9.80000,
 0.49447996875,-9.80000,
 0.49455996875,-9.80000,
 0.49464000000,-9.80000,
 0.49471996875,-9.80000,
 0.49480000000,-9.80000,
 0.49488000000,-9.80000,
 0.49495996875,-9.80000,
 0.49504000000,-9.80000,
 0.49512000000,-9.80000,
 0.49519996875,-9.80000,
 0.49528000000,-9.80000,
 0.49536000000,-9.80000,
 0.49543996875,-9.80000,
 0.49552000000,-9.80000,
 0.49560000000,-9.80000,
 0.49567996875,-9.80000,
 0.49576000000,-9.00000,
 0.49583996875,9.60000,
 0.49591996875,9.60000,
 0.49600000000,8.20000,
 0.49607996875,2.00000,
 0.49616000000,-4.40000,
 0.49624000000,-9.80000,
 0.49631996875,-9.80000,
 0.49640000000,-9.80000,
 0.49648000000,-9.80000,
 0.49655996875,-9.80000,
 0.49664000000,-9.80000,
 0.49672000000,-9.80000,
 0.49679996875,-9.80000,
 0.49688000000,-9.80000,
 0.49695996875,-9.80000,
 0.49703996875,-9.80000,
 0.49712000000,-9.80000,
 0.49719996875,-9.80000,
 0.49728000000,-9.80000,
 0.49736000000,-9.80000,
 0.49743996875,-9.80000,
 0.49752000000,-9.80000,
 0.49760000000,-9.80000,
 0.49767996875,-9.80000,
 0.49776000000,-9.80000,
 0.49784000000,-9.80000,
 0.49791996875,-9.80000,
 0.49800000000,-9.80000,
 0.49808000000,-9.80000,
 0.49815996875,-9.80000,
 0.49824000000,-9.80000,
 0.49831996875,-9.80000,
 0.49839996875,-9.80000,
 0.49848000000,-9.80000,
 0.49855996875,-9.80000,
 0.49864000000,-9.80000,
 0.49872000000,-9.80000,
 0.49879996875,-9.80000,
 0.49888000000,-9.80000,
 0.49896000000,-9.80000,
 0.49903996875,-9.80000,
 0.49912000000,-9.80000,
 0.49920000000,-9.80000,
 0.49927996875,-9.80000,
 0.49936000000,-9.80000,
 0.49944000000,-9.80000,
 0.49951996875,-9.80000,
 0.49960000000,-9.80000,
 0.49967996875,-9.80000,
 0.49976000000,-9.80000,
 0.49984000000,-9.80000,
 0.49991996875,-9.80000,
 0.50000000000,-9.80000,
 0.50008000000,-9.80000,
 0.50015996875,-9.80000,
 0.50023996875,-9.80000,
 0.50031996875,-9.80000,
 0.50040000000,-9.80000,
 0.50048000000,-9.80000,
 0.50056000000,-9.80000,
 0.50063996875,-9.80000,
 0.50071996875,-9.80000,
 0.50080000000,-9.80000,
 0.50088000000,-9.80000,
 0.50096000000,-9.80000,
 0.50103996875,-9.80000,
 0.50111996875,-9.80000,
 0.50119996875,-9.80000,
 0.50128000000,-9.80000,
 0.50136000000,-9.80000,
 0.50144000000,-9.80000,
 0.50151996875,-9.80000,
 0.50159996875,-9.80000,
 0.50168003125,-9.80000,
 0.50176000000,-9.80000,
 0.50184000000,-9.80000,
 0.50192000000,-9.80000,
 0.50199996875,-9.80000,
 0.50207996875,-9.80000,
 0.50216000000,-9.80000,
 0.50224000000,-9.80000,
 0.50232000000,-9.80000,
 0.50239996875,-9.80000,
 0.50247996875,-9.80000,
 0.50255996875,-9.80000,
 0.50264000000,-9.80000,
 0.50272000000,-9.80000,
 0.50280000000,-9.80000,
 0.50287996875,-9.80000,
 0.50295996875,-9.80000,
 0.50304003125,-9.80000,
 0.50312000000,-9.80000,
 0.50320000000,-9.80000,
 0.50327996875,-9.80000,
 0.50335996875,-9.80000,
 0.50343996875,-9.80000,
 0.50352000000,-9.80000,
 0.50360000000,-9.80000,
 0.50368000000,-9.80000,
 0.50375996875,-9.80000,
 0.50383996875,-9.80000,
 0.50391996875,-9.80000,
 0.50400000000,-9.60000,
 0.50408000000,-9.40000,
 0.50416000000,-9.20000,
 0.50423996875,-8.80000,
 0.50431996875,-8.20000,
 0.50440000000,-7.80000,
 0.50448000000,-7.20000,
 0.50456000000,-6.20000,
 0.50463996875,-5.40000,
 0.50471996875,-4.40000,
 0.50479996875,-3.40000,
 0.50488000000,-2.20000,
 0.50496000000,-0.80000,
 0.50504000000,0.60000,
 0.50511996875,2.00000,
 0.50519996875,3.80000,
 0.50527996875,5.40000,
 0.50536000000,7.40000,
 0.50544000000,9.20000,
 0.50552000000,9.60000,
 0.50559996875,9.60000,
 0.50567996875,9.60000,
 0.50576000000,9.60000,
 0.50584000000,9.60000,
 0.50592000000,9.60000,
 0.50599996875,9.60000,
 0.50607996875,9.60000,
 0.50615996875,9.60000,
 0.50624000000,9.60000,
 0.50632000000,9.60000,
 0.50640000000,9.80000,
 0.50647996875,9.80000,
 0.50655996875,9.60000,
 0.50663996875,9.60000,
 0.50672000000,9.60000,
 0.50680000000,9.60000,
 0.50688000000,9.60000,
 0.50695996875,9.80000,
 0.50703996875,9.80000,
 0.50712000000,9.80000,
 0.50720000000,9.80000,
 0.50728000000,9.80000,
 0.50735996875,9.80000,
 0.50743996875,9.80000,
 0.50751996875,9.80000,
 0.50760000000,9.80000,
 0.50768000000,9.80000,
 0.50776000000,9.80000,
 0.50783996875,9.80000,
 0.50791996875,9.80000,
 0.50800003125,9.80000,
 0.50808000000,9.80000,
 0.50816000000,9.80000,
 0.50824000000,9.80000,
 0.50831996875,9.80000,
 0.50839996875,9.80000,
 0.50848000000,9.80000,
 0.50856000000,9.80000,
 0.50864000000,9.80000,
 0.50871996875,9.80000,
 0.50879996875,9.80000,
 0.50887996875,9.80000,
 0.50896000000,9.80000,
 0.50904000000,9.80000,
 0.50912000000,10.00000,
 0.50919996875,9.80000,
 0.50927996875,9.80000,
 0.50936000000,9.80000,
 0.50944000000,9.80000,
 0.50952000000,9.80000,
 0.50959996875,9.80000,
 0.50967996875,10.00000,
 0.50975996875,10.00000,
 0.50984000000,10.00000,
 0.50992000000,9.80000,
 0.51000000000,9.80000,
 0.51007996875,9.80000,
 0.51015996875,9.80000,
 0.51023996875,10.00000,
 0.51032000000,10.00000,
 0.51040000000,10.00000,
 0.51048000000,9.80000,
 0.51055996875,10.00000,
 0.51063996875,9.80000,
 0.51072000000,9.80000,
 0.51080000000,9.80000,
 0.51088000000,9.80000,
 0.51095996875,10.00000,
 0.51103996875,10.00000,
 0.51111996875,10.00000,
 0.51120000000,9.80000,
 0.51128000000,10.00000,
 0.51136000000,9.80000,
 0.51143996875,10.00000,
 0.51151996875,10.00000,
 0.51159996875,10.00000,
 0.51168000000,10.00000,
 0.51176000000,10.00000,
 0.51184000000,9.80000,
 0.51191996875,9.80000,
 0.51199996875,9.80000,
 0.51208000000,10.00000,
 0.51216000000,9.80000,
 0.51224000000,10.00000,
 0.51231996875,10.00000,
 0.51239996875,10.00000,
 0.51247996875,9.80000,
 0.51256000000,10.00000,
 0.51264000000,9.80000,
 0.51272000000,10.00000,
 0.51279996875,10.00000,
 0.51287996875,10.00000,
 0.51296003125,9.80000,
 0.51304000000,9.80000,
 0.51312000000,9.80000,
 0.51320000000,9.80000,
 0.51327996875,10.00000,
 0.51335996875,10.00000,
 0.51344000000,9.80000,
 0.51352000000,10.00000,
 0.51360000000,10.00000,
 0.51367996875,9.80000,
 0.51375996875,9.80000,
 0.51383996875,9.80000,
 0.51392000000,9.80000,
 0.51400000000,10.00000,
 0.51408000000,10.00000,
 0.51415996875,9.80000,
 0.51423996875,9.80000,
 0.51432003125,9.80000,
 0.51440000000,10.00000,
 0.51448000000,9.80000,
 0.51455996875,9.80000,
 0.51463996875,9.80000,
 0.51471996875,10.00000,
 0.51480000000,9.80000,
 0.51488000000,9.80000,
 0.51496000000,9.80000,
 0.51503996875,9.80000,
 0.51511996875,9.80000,
 0.51519996875,9.80000,
 0.51528000000,9.80000,
 0.51536000000,9.80000,
 0.51544000000,9.80000,
 0.51551996875,10.00000,
 0.51559996875,9.80000,
 0.51568000000,9.80000,
 0.51576000000,9.80000,
 0.51584000000,9.80000,
 0.51591996875,9.80000,
 0.51599996875,9.80000,
 0.51607996875,9.80000,
 0.51616000000,9.80000,
 0.51624000000,10.00000,
 0.51632000000,9.80000,
 0.51639996875,9.80000,
 0.51647996875,10.00000,
 0.51655996875,9.80000,
 0.51664000000,9.80000,
 0.51672000000,9.80000,
 0.51680000000,9.80000,
 0.51687996875,9.80000,
 0.51695996875,9.80000,
 0.51704000000,9.80000,
 0.51712000000,9.80000,
 0.51720000000,9.80000,
 0.51727996875,9.80000,
 0.51735996875,9.80000,
 0.51743996875,9.80000,
 0.51752000000,9.80000,
 0.51760000000,9.80000,
 0.51768000000,10.00000,
 0.51775996875,10.00000,
 0.51783996875,9.80000,
 0.51791996875,9.80000,
 0.51800000000,9.80000,
 0.51808000000,9.80000,
 0.51816000000,9.80000,
 0.51823996875,9.80000,
 0.51831996875,9.80000,
 0.51840000000,9.80000,
 0.51848000000,9.80000,
 0.51856000000,10.00000,
 0.51863996875,10.00000,
 0.51871996875,9.80000,
 0.51879996875,9.80000,
 0.51888000000,9.80000,
 0.51896000000,9.80000,
 0.51904000000,10.00000,
 0.51911996875,9.80000,
 0.51919996875,9.80000,
 0.51928003125,9.80000,
 0.51936000000,9.80000,
 0.51944000000,10.00000,
 0.51952000000,9.80000,
 0.51959996875,10.00000,
 0.51967996875,10.00000,
 0.51976000000,9.80000,
 0.51984000000,9.80000,
 0.51992000000,9.80000,
 0.51999996875,9.80000,
 0.52007996875,9.80000,
 0.52015996875,9.80000,
 0.52024000000,9.80000,
 0.52032000000,10.00000,
 0.52040000000,9.80000,
 0.52047996875,9.80000,
 0.52055996875,10.00000,
 0.52064000000,9.80000,
 0.52072000000,10.00000,
 0.52080000000,9.80000,
 0.52087996875,10.00000,
 0.52095996875,9.80000,
 0.52103996875,9.80000,
 0.52112000000,9.80000,
 0.52120000000,9.80000,
 0.52128000000,9.80000,
 0.52135996875,9.80000,
 0.52143996875,10.00000,
 0.52151996875,9.80000,
 0.52160000000,9.80000,
 0.52168000000,9.80000,
 0.52176000000,10.00000,
 0.52183996875,10.00000,
 0.52191996875,9.80000,
 0.52200000000,9.80000,
 0.52208000000,9.80000,
 0.52216000000,9.80000,
 0.52223996875,9.80000,
 0.52231996875,9.80000,
 0.52239996875,9.80000,
 0.52248000000,9.80000,
 0.52256000000,10.00000,
 0.52264000000,9.80000,
 0.52271996875,9.80000,
 0.52279996875,9.80000,
 0.52287996875,9.80000,
 0.52296000000,10.00000,
 0.52304000000,9.80000,
 0.52312000000,9.80000,
 0.52319996875,9.80000,
 0.52327996875,9.80000,
 0.52336000000,9.80000,
 0.52344000000,9.80000,
 0.52352000000,9.80000,
 0.52359996875,9.80000,
 0.52367996875,9.60000,
 0.52375996875,9.20000,
 0.52384000000,8.80000,
 0.52392000000,8.20000,
 0.52400000000,7.80000,
 0.52407996875,6.80000,
 0.52415996875,6.20000,
 0.52423996875,5.20000,
 0.52432000000,4.00000,
 0.52440000000,2.80000,
 0.52448000000,1.80000,
 0.52456000000,0.40000,
 0.52463993750,-1.00000,
 0.52472000000,-2.80000,
 0.52480000000,-4.00000,
 0.52488000000,-5.80000,
 0.52496000000,-7.40000,
 0.52504000000,-9.20000,
 0.52511993750,-9.60000,
 0.52520000000,-9.60000,
 0.52528000000,-9.60000,
 0.52536000000,-9.60000,
 0.52544000000,-9.60000,
 0.52551993750,-9.60000,
 0.52560000000,-9.60000,
 0.52568000000,-9.60000,
 0.52576000000,-9.60000,
 0.52584000000,-9.60000,
 0.52592000000,-9.60000,
 0.52599993750,-9.60000,
 0.52608000000,-9.60000,
 0.52616000000,-9.60000,
 0.52624000000,-9.80000,
 0.52632000000,-9.60000,
 0.52640000000,-9.60000,
 0.52647993750,-9.80000,
 0.52656000000,-9.60000,
 0.52664000000,-9.60000,
 0.52672000000,-9.60000,
 0.52680000000,-9.80000,
 0.52687993750,-9.80000,
 0.52696000000,-9.80000,
 0.52704000000,-9.80000,
 0.52712000000,-9.80000,
 0.52720000000,-9.80000,
 0.52728000000,-9.80000,
 0.52735993750,-9.80000,
 0.52744000000,-9.60000,
 0.52752000000,-9.80000,
 0.52760000000,-9.80000,
 0.52768000000,-9.80000,
 0.52776000000,-9.80000,
 0.52783993750,-9.80000,
 0.52792000000,-9.80000,
 0.52800000000,-9.80000,
 0.52808000000,-9.80000,
 0.52816000000,-9.80000,
 0.52823993750,-9.80000,
 0.52832000000,-9.80000,
 0.52840000000,-9.80000,
 0.52848000000,-9.80000,
 0.52856000000,-9.80000,
 0.52864000000,-9.80000,
 0.52871993750,-9.80000,
 0.52880000000,-9.80000,
 0.52888000000,-9.80000,
 0.52896000000,-9.80000,
 0.52904000000,-9.80000,
 0.52911993750,-9.80000,
 0.52919993750,-9.80000,
 0.52928000000,-9.80000,
 0.52936000000,-9.80000,
 0.52944000000,-9.80000,
 0.52952000000,-9.80000,
 0.52959993750,-9.80000,
 0.52968000000,-9.80000,
 0.52976000000,-9.80000,
 0.52984000000,-9.80000,
 0.52992000000,-9.80000,
 0.53000000000,-9.80000,
 0.53007993750,-9.80000,
 0.53016000000,-9.80000,
 0.53024000000,-9.80000,
 0.53032000000,-9.80000,
 0.53040000000,-9.80000,
 0.53047993750,-9.80000,
 0.53055993750,-9.80000,
 0.53064000000,-9.80000,
 0.53072000000,-9.80000,
 0.53080000000,-9.80000,
 0.53088000000,-9.80000,
 0.53095993750,-9.80000,
 0.53104000000,-9.80000,
 0.53112000000,-9.80000,
 0.53120000000,-9.80000,
 0.53128000000,-9.80000,
 0.53136000000,-9.80000,
 0.53143993750,-9.80000,
 0.53152000000,-9.80000,
 0.53160000000,-9.80000,
 0.53168000000,-9.80000,
 0.53176000000,-9.80000,
 0.53183993750,-9.80000,
 0.53192000000,-9.80000,
 0.53200000000,-9.80000,
 0.53208000000,-9.80000,
 0.53216000000,-9.80000,
 0.53224000000,-9.80000,
 0.53231993750,-9.80000,
 0.53240000000,-9.80000,
 0.53248000000,-9.80000,
 0.53256000000,-9.80000,
 0.53264000000,-9.80000,
 0.53272000000,-9.80000,
 0.53279993750,-9.80000,
 0.53288000000,-9.80000,
 0.53296000000,-9.80000,
 0.53304000000,-9.80000,
 0.53312000000,-9.80000,
 0.53319993750,-9.80000,
 0.53328000000,-9.80000,
 0.53336000000,-9.80000,
 0.53344000000,-9.80000,
 0.53352000000,-9.80000,
 0.53360000000,-9.80000,
 0.53367993750,-9.80000,
 0.53376000000,-9.80000,
 0.53384000000,-9.80000,
 0.53392000000,-9.80000,
 0.53400000000,9.60000,
 0.53408000000,5.80000,
 0.53415993750,-0.80000,
 0.53424000000,-7.20000,
 0.53432000000,-9.80000,
 0.53440000000,-9.80000,
 0.53448000000,-9.80000,
 0.53455993750,-9.80000,
 0.53464000000,-9.80000,
 0.53472000000,-9.80000,
 0.53480000000,-9.80000,
 0.53488000000,-9.80000,
 0.53496000000,-9.80000,
 0.53503993750,-9.80000,
 0.53512000000,-9.80000,
 0.53520000000,-9.80000,
 0.53528000000,-9.80000,
 0.53536000000,-9.80000,
 0.53543993750,-9.80000,
 0.53551993750,-9.80000,
 0.53560000000,-9.80000,
 0.53568000000,-9.80000,
 0.53576000000,-9.80000,
 0.53584000000,-9.80000,
 0.53591993750,-9.80000,
 0.53600000000,-9.80000,
 0.53608000000,-9.80000,
 0.53616000000,-9.80000,
 0.53624000000,-9.80000,
 0.53632000000,-9.80000,
 0.53639993750,-9.80000,
 0.53648000000,-9.80000,
 0.53656000000,-9.80000,
 0.53664000000,-9.80000,
 0.53672000000,-9.80000,
 0.53679993750,-9.80000,
 0.53687993750,-9.80000,
 0.53696000000,-9.80000,
 0.53704000000,-9.80000,
 0.53712000000,-9.80000,
 0.53720000000,-9.80000,
 0.53727993750,-9.80000,
 0.53736000000,-9.80000,
 0.53744000000,-9.80000,
 0.53752000000,-9.80000,
 0.53760000000,-9.80000,
 0.53768000000,-9.80000,
 0.53775993750,-9.80000,
 0.53784000000,-9.80000,
 0.53792000000,-9.80000,
 0.53800000000,-9.80000,
 0.53808000000,-9.80000,
 0.53815993750,-9.80000,
 0.53824000000,-9.80000,
 0.53832000000,-9.80000,
 0.53840000000,-9.80000,
 0.53848000000,-9.80000,
 0.53856000000,-9.80000,
 0.53863993750,-9.80000,
 0.53872000000,-9.80000,
 0.53880000000,-9.80000,
 0.53888000000,-9.80000,
 0.53896000000,-9.80000,
 0.53904000000,-9.80000,
 0.53911993750,-9.80000,
 0.53920000000,-9.80000,
 0.53928000000,-9.80000,
 0.53936000000,-9.80000,
 0.53944000000,-9.80000,
 0.53951993750,-9.80000,
 0.53960000000,-9.80000,
 0.53968000000,-9.80000,
 0.53976000000,-9.80000,
 0.53984000000,-9.80000,
 0.53992000000,-9.80000,
 0.53999993750,-9.80000,
 0.54008000000,-9.80000,
 0.54016000000,-9.80000,
 0.54024000000,-9.80000,
 0.54032000000,-9.80000,
 0.54039993750,-9.80000,
 0.54047993750,-9.80000,
 0.54056000000,-9.80000,
 0.54064000000,-9.80000,
 0.54072000000,-9.80000,
 0.54080000000,-9.80000,
 0.54087993750,-9.80000,
 0.54096000000,-9.80000,
 0.54104000000,-9.80000,
 0.54112000000,-9.80000,
 0.54120000000,-9.80000,
 0.54128000000,-9.80000,
 0.54135993750,-9.80000,
 0.54144000000,-9.80000,
 0.54152000000,-9.80000,
 0.54160000000,-9.80000,
 0.54168000000,-9.80000,
 0.54175993750,-9.80000,
 0.54183993750,-9.80000,
 0.54192000000,-9.80000,
 0.54200000000,-9.80000,
 0.54208000000,-9.80000,
 0.54216000000,-9.80000,
 0.54223993750,-9.80000,
 0.54232000000,-9.80000,
 0.54240000000,-9.80000,
 0.54248000000,-9.80000,
 0.54256000000,-9.60000,
 0.54264000000,-9.60000,
 0.54271993750,4.40000,
 0.54280000000,9.60000,
 0.54288000000,9.60000,
 0.54296000000,9.60000,
 0.54304000000,9.60000,
 0.54311993750,9.60000,
 0.54320000000,9.60000,
 0.54328000000,9.60000,
 0.54336000000,9.60000,
 0.54344000000,9.60000,
 0.54352000000,9.60000,
 0.54359993750,9.60000,
 0.54368000000,9.60000,
 0.54376000000,9.60000,
 0.54384000000,9.60000,
 0.54392000000,9.60000,
 0.54400000000,9.60000,
 0.54407993750,9.60000,
 0.54416000000,9.60000,
 0.54424000000,9.60000,
 0.54432000000,9.80000,
 0.54440000000,9.60000,
 0.54447993750,9.80000,
 0.54456000000,9.80000,
 0.54464000000,9.80000,
 0.54472000000,9.80000,
 0.54480000000,9.80000,
 0.54488000000,9.80000,
 0.54495993750,9.80000,
 0.54504000000,9.80000,
 0.54512000000,9.80000,
 0.54520000000,9.80000,
 0.54528000000,9.80000,
 0.54536000000,9.80000,
 0.54543993750,9.80000,
 0.54552000000,9.80000,
 0.54560000000,9.80000,
 0.54568000000,9.80000,
 0.54576000000,9.80000,
 0.54583993750,9.80000,
 0.54592000000,9.80000,
 0.54600000000,9.80000,
 0.54608000000,9.80000,
 0.54616000000,9.80000,
